Date,  Open  , High   ,  Low   , Close  , Adj Close  
2001-01-03,10206.45,10302.03,10182.84,10294.94,10294.94
2000-12-29,10331.17,10366.14,10315.64,10315.77,10315.77
2000-12-28,10289.75,10341.03,10249.97,10338.92,10338.92
2000-12-27,10141.36,10250.41,10131.19,10250.41,10250.41
2000-12-22,10118.59,10128.3,10065.15,10116.65,10116.65
2000-12-21,10090.2,10106.96,10035.21,10073.43,10073.43
2000-12-20,10175.59,10203.94,10071.52,10136.12,10136.12
2000-12-19,10138.64,10230.67,10087.66,10230.67,10230.67
2000-12-18,10005.51,10117.17,9996.73,10111.56,10111.56
2000-12-15,9996.77,10013.36,9948.75,9975.51,9975.51
2000-12-14,10193.41,10194.15,10036.2,10053.79,10053.79
2000-12-13,10219.14,10241.63,10160.42,10195.79,10195.79
2000-12-12,10197.1,10214.59,10157.72,10159.18,10159.18
2000-12-11,10194.18,10229.92,10143.55,10191.95,10191.95
2000-12-08,10168.15,10256.69,10136.91,10138.84,10138.84
2000-12-07,10189.28,10221.18,10117.66,10164.29,10164.29
2000-12-06,10433.67,10435.12,10237.94,10267.07,10267.07
2000-12-05,10229.89,10354.16,10229.89,10353.14,10353.14
2000-12-04,10164.29,10212.78,10130.42,10171.79,10171.79
2000-12-01,10122.22,10228.01,10118.46,10208.12,10208.12
2000-11-30,10192.68,10217.01,10094.16,10121.16,10121.16
2000-11-29,10224.55,10259.83,10183.94,10227.45,10227.45
2000-11-28,10314.62,10325.95,10234.74,10240.08,10240.08
2000-11-27,10280.82,10365.96,10279.95,10324.2,10324.2
2000-11-24,10226.21,10258.61,10141.55,10247.52,10247.52
2000-11-23,10172.12,10220.18,10098.85,10215.72,10215.72
2000-11-22,10328.92,10347.7,10165.09,10167.89,10167.89
2000-11-21,10269.51,10359.45,10269.4,10340.79,10340.79
2000-11-20,10311.47,10392.02,10291.17,10307.88,10307.88
2000-11-17,10313.67,10344.35,10255.2,10310.2,10310.2
2000-11-16,10283.78,10328.81,10249.02,10307.84,10307.84
2000-11-15,10318.27,10328.71,10257.42,10279.3,10279.3
2000-11-14,10157.76,10295.18,10145.35,10292.93,10292.93
2000-11-13,10153.97,10182.3,10108.46,10146.06,10146.06
2000-11-10,10163.16,10212.45,10162.45,10207.56,10207.56
2000-11-09,10239.4,10266.46,10177.1,10184.43,10184.43
2000-11-08,10314.43,10323.42,10272.95,10274.25,10274.25
2000-11-07,10310.3,10325.39,10276.76,10303.63,10303.63
2000-11-06,10231.99,10319.21,10226.83,10305.17,10305.17
2000-11-03,10244.51,10261.02,10205.42,10222.83,10222.83
2000-11-02,10145.24,10251.77,10130,10251.77,10251.77
2000-11-01,10131.73,10139.49,10073.09,10125.98,10125.98
2000-10-31,10108.71,10174.46,10108.48,10115.61,10115.61
2000-10-30,10051.59,10088.95,10031.28,10079.22,10079.22
2000-10-27,9983.49,10054.66,9977.42,9997.69,9997.69
2000-10-26,9963.68,9998.62,9935.44,9965.28,9965.28
2000-10-25,9950.81,9988.45,9879.48,9932.4,9932.4
2000-10-24,9828.74,9984.08,9811.02,9982.59,9982.59
2000-10-23,9811.74,9853.46,9782.83,9850.98,9850.98
2000-10-20,9875.4,9918.1,9754.9,9792.4,9792.4
2000-10-19,9723,9883.4,9722.4,9844.6,9844.6
2000-10-18,9584.3,9699.5,9428.9,9685.5,9685.5
2000-10-17,9673.9,9717.4,9581,9651.9,9651.9
2000-10-16,9771.7,9804.5,9614,9619.4,9619.4
2000-10-13,9651.9,9725.9,9614.1,9674.2,9674.2
2000-10-12,9766.4,9866.8,9623.5,9758.1,9758.1
2000-10-11,9835.4,9850.2,9688.9,9719.8,9719.8
2000-10-10,9877.3,9915,9841.6,9906.4,9906.4
2000-10-09,10012.5,10017,9829,9835.1,9835.1
2000-10-06,10099,10112.6,10020.1,10042.9,10042.9
2000-10-05,10076.5,10148.7,10076.5,10102.1,10102.1
2000-10-04,10085.5,10093.2,10032.9,10075.2,10075.2
2000-10-03,10010.8,10084.2,9997.9,10080.2,10080.2
2000-10-02,9869.7,9988.8,9861.2,9984.7,9984.7
2000-09-29,10054.6,10064.4,9759.9,9759.9,9759.9
2000-09-28,10057.5,10115,10033.9,10039,10039
2000-09-27,10069,10122.2,10046.2,10049.8,10049.8
2000-09-26,10129,10147.1,10049.6,10080,10080
2000-09-25,10112.8,10166,10074.6,10143.4,10143.4
2000-09-22,9887.7,10102.2,9885.5,10093.2,10093.2
2000-09-21,9946.6,10005.9,9908.8,9952.9,9952.9
2000-09-20,10012.4,10024.1,9909.1,9909.9,9909.9
2000-09-19,10020.5,10103.6,9960.7,9961,9961
2000-09-18,10096.3,10101.3,10022.8,10041.6,10041.6
2000-09-15,10093.8,10150.5,10083.4,10140.9,10140.9
2000-09-14,10146.9,10180.1,10113.1,10126.1,10126.1
2000-09-13,10212.7,10246.8,10159.4,10163.7,10163.7
2000-09-12,10235,10238.1,10167.4,10169.7,10169.7
2000-09-11,10246.4,10258.7,10220,10243.2,10243.2
2000-09-08,10308,10313.4,10212.4,10234.2,10234.2
2000-09-07,10280.7,10311.5,10246.8,10296.3,10296.3
2000-09-06,10309.6,10395.7,10262.5,10286.6,10286.6
2000-09-05,10379,10397.6,10304.2,10336.3,10336.3
2000-09-04,10423.7,10438,10345,10367.6,10367.6
2000-09-01,10416.1,10473.4,10407,10420,10420
2000-08-31,10380.1,10417.6,10355.5,10401,10401
2000-08-30,10415.1,10430.3,10357.2,10401.2,10401.2
2000-08-29,10548.6,10565.5,10435.4,10448.4,10448.4
2000-08-28,10505.6,10564.5,10503.3,10550.8,10550.8
2000-08-25,10587.8,10595.8,10495.3,10517.1,10517.1
2000-08-24,10602.9,10638.4,10554.8,10564.9,10564.9
2000-08-23,10558.8,10615.8,10552.2,10599.8,10599.8
2000-08-22,10473,10537.6,10468.8,10524.4,10524.4
2000-08-21,10461,10503.8,10395.1,10489.4,10489.4
2000-08-18,10475.4,10506.7,10437.6,10441.5,10441.5
2000-08-17,10491.2,10505.8,10431.6,10452.8,10452.8
2000-08-16,10450,10527.6,10426.3,10525.6,10525.6
2000-08-15,10507.7,10511.7,10429.6,10439.2,10439.2
2000-08-14,10448.8,10509,10444.5,10468.3,10468.3
2000-08-11,10366.5,10445.1,10355.9,10421.6,10421.6
2000-08-10,10400.8,10446.9,10329.6,10379.4,10379.4
2000-08-09,10462.9,10523.3,10433.7,10433.7,10433.7
2000-08-08,10427.3,10445.8,10402.4,10443.4,10443.4
2000-08-07,10318.1,10440.3,10317.1,10440.3,10440.3
2000-08-04,10323.9,10360.9,10270.2,10274.1,10274.1
2000-08-03,10316.2,10330.5,10264.1,10296.9,10296.9
2000-08-02,10154.7,10315.7,10151.7,10314.1,10314.1
2000-07-31,10125.8,10165,10109.5,10152.1,10152.1
2000-07-28,10134.9,10155.9,10115.9,10119.9,10119.9
2000-07-27,10110.7,10187.8,10087.2,10113.4,10113.4
2000-07-26,10134.3,10143.2,10091.5,10129.5,10129.5
2000-07-25,10136.1,10185.2,10130.8,10141.4,10141.4
2000-07-24,10004.9,10135.5,9998.6,10134.4,10134.4
2000-07-21,10072.5,10074.1,9996.5,9996.8,9996.8
2000-07-20,10025.2,10066.4,10013.5,10055.3,10055.3
2000-07-19,9979.8,10049.9,9970.8,10038.6,10038.6
2000-07-18,9995.1,10050.8,9989.1,9991.4,9991.4
2000-07-17,10065.6,10087.6,9976.2,10000.2,10000.2
2000-07-14,10057.7,10094.8,9982.9,10045.4,10045.4
2000-07-13,10006.9,10066.2,9988.6,10061.7,10061.7
2000-07-12,10058.1,10081.9,9987.5,9990.1,9990.1
2000-07-11,9983.1,10038,9969.5,10030.8,10030.8
2000-07-10,10029.5,10036.5,9963.7,10010.3,10010.3
2000-07-07,10018.9,10028.2,9960.2,10000.9,10000.9
2000-07-06,9947.1,10030.8,9930.1,10011,10011
2000-07-05,9897,9976.6,9894.8,9954,9954
2000-07-04,9857,9905.8,9847.5,9898.1,9898.1
2000-07-03,9823.5,9855.5,9793.8,9848.8,9848.8
2000-06-30,9753.7,9851.9,9742.4,9813.3,9813.3
2000-06-29,9779,9800.4,9736.9,9748.7,9748.7
2000-06-28,9736.5,9793.9,9736.1,9770.5,9770.5
2000-06-27,9766,9776.5,9700.7,9725.1,9725.1
2000-06-26,9716.9,9734.5,9684.4,9717.8,9717.8
2000-06-23,9700.7,9713.1,9645.9,9706.3,9706.3
2000-06-22,9825.9,9844.5,9689,9690.4,9690.4
2000-06-21,9868.7,9890.1,9775.8,9811.6,9811.6
2000-06-20,9892.6,9896.6,9853,9857.6,9857.6
2000-06-19,9851.5,9874.4,9802.2,9855,9855
2000-06-16,9926.9,9956.9,9895.3,9919.5,9919.5
2000-06-15,9981.2,10006.2,9896.4,9896.4,9896.4
2000-06-14,9899.8,9973.6,9896.9,9972.6,9972.6
2000-06-13,9866.7,9914.5,9840.2,9881.4,9881.4
2000-06-09,9866.3,9912.8,9834.8,9855.6,9855.6
2000-06-08,9909.4,9945.8,9829.8,9872.1,9872.1
2000-06-07,9819.6,9864.4,9798.9,9857,9857
2000-06-06,9823.8,9843.5,9745,9792.2,9792.2
2000-06-05,9952.9,9952.9,9835.3,9848.5,9848.5
2000-06-02,9825.9,9943.4,9815.1,9908.1,9908.1
2000-05-31,9796.8,9810.9,9724.9,9776.3,9776.3
2000-05-30,9888.7,9897.1,9721,9749,9749
2000-05-29,9867.8,9902.9,9842.8,9865.3,9865.3
2000-05-26,9924.9,9942.9,9827.9,9833.8,9833.8
2000-05-25,9918.9,9979.5,9879.7,9979.5,9979.5
2000-05-24,9837,9881.7,9801.5,9863.6,9863.6
2000-05-23,9768.3,9865.2,9761.9,9837.9,9837.9
2000-05-22,9717.5,9777.5,9672.2,9694.6,9694.6
2000-05-19,9821.8,9830.2,9697.4,9703.4,9703.4
2000-05-18,9699.5,9814.5,9686,9800,9800
2000-05-17,9749.2,9749.9,9687.4,9716,9716
2000-05-16,9754.1,9798.2,9711.1,9762.6,9762.6
2000-05-15,9727.8,9751.3,9688.3,9705.6,9705.6
2000-05-12,9715.9,9729.8,9661.6,9723,9723
2000-05-11,9482.1,9694.6,9459.5,9677.8,9677.8
2000-05-10,9537.7,9600.8,9520.8,9527.8,9527.8
2000-05-09,9465.4,9546.5,9462,9537.8,9537.8
2000-05-08,9434.6,9444.8,9323.8,9444.7,9444.7
2000-05-05,9413.6,9426.4,9344.2,9417.2,9417.2
2000-05-04,9387.7,9436.3,9371.6,9417.8,9417.8
2000-05-03,9428.3,9466.5,9380.1,9413.9,9413.9
2000-05-02,9313.1,9481.4,9300.7,9451.4,9451.4
2000-04-28,9324.6,9381.5,9003,9298,9298
2000-04-27,9309.6,9339.6,9212.2,9291.3,9291.3
2000-04-26,9355.4,9407.9,9302.5,9337.8,9337.8
2000-04-25,9245.7,9328.9,9225.9,9306.1,9306.1
2000-04-20,9179.6,9245.2,9179.6,9226.9,9226.9
2000-04-19,9245,9252.2,9158.3,9205.6,9205.6
2000-04-18,9237.1,9245.9,9106.9,9188.1,9188.1
2000-04-17,9080.8,9194.3,9032.4,9173.4,9173.4
2000-04-14,9410.4,9447.8,9330.2,9354.6,9354.6
2000-04-13,9383.5,9500.3,9370.4,9463,9463
2000-04-12,9353,9486.7,9353,9424.7,9424.7
2000-04-11,9244.1,9362.1,9224.4,9326,9326
2000-04-10,9330.6,9341.4,9223.9,9250.1,9250.1
2000-04-07,9338.4,9354.3,9282.3,9300.1,9300.1
2000-04-06,9379.2,9411.8,9271.3,9331.7,9331.7
2000-04-05,9446.3,9446.3,9262.1,9349.6,9349.6
2000-04-04,9447.4,9498.6,9431.4,9494.3,9494.3
2000-04-03,9306.2,9389.9,9236.5,9389.9,9389.9
2000-03-31,9222.7,9314.9,9204,9271.8,9271.8
2000-03-30,9206.4,9231.1,9086.9,9215.2,9215.2
2000-03-29,9221,9272.9,9187.8,9238.6,9238.6
2000-03-28,9184.7,9263.1,9175.7,9201.9,9201.9
2000-03-27,9261.7,9333.1,9194.3,9194.3,9194.3
2000-03-24,9252.2,9289.9,9191.1,9287.2,9287.2
2000-03-23,9234.2,9237.9,9116.7,9187,9187
2000-03-22,9126.1,9212.2,9113.6,9212.2,9212.2
2000-03-21,8975.3,9060.8,8908.9,9060.2,9060.2
2000-03-20,8865.4,8940.3,8830.6,8936.3,8936.3
2000-03-17,9113.5,9190.7,8832.6,8853.6,8853.6
2000-03-16,8680.8,8897.8,8664.9,8892.2,8892.2
2000-03-15,8493.8,8560,8435.9,8549,8549
2000-03-14,8504.8,8541.1,8477.3,8526.5,8526.5
2000-03-13,8562,8578.3,8403.1,8455.5,8455.5
2000-03-10,8671.4,8685.6,8611.6,8613.3,8613.3
2000-03-09,8696.5,8739.2,8575.8,8606,8606
2000-03-08,8752,8785.9,8649.1,8660.3,8660.3
2000-03-07,8826.2,8918.6,8736.9,8790.8,8790.8
2000-03-06,8799,8872.7,8775.5,8837.5,8837.5
2000-03-03,8814.5,8849.9,8749.6,8759.8,8759.8
2000-03-02,8714.4,8803.1,8644,8793.5,8793.5
2000-03-01,8646.9,8696.6,8638.1,8677.2,8677.2
2000-02-29,8686.6,8695.5,8602,8616,8616
2000-02-28,8697.6,8743.9,8516,8625.7,8625.7
2000-02-25,8874.4,8903.2,8691.3,8714.5,8714.5
2000-02-24,8897.2,8897.8,8778.4,8782.8,8782.8
2000-02-23,8829,8881.8,8826.9,8842.5,8842.5
2000-02-22,8688.1,8798.9,8683.4,8774.9,8774.9
2000-02-21,8717.9,8737.7,8665.7,8681.7,8681.7
2000-02-18,8824.6,8839.1,8743.3,8786.8,8786.8
2000-02-17,8652.4,8861.7,8643.1,8764.8,8764.8
2000-02-16,8582.7,8659.6,8557.6,8645,8645
2000-02-15,8646.2,8690,8486,8486.7,8486.7
2000-02-14,8651.6,8716.1,8629.7,8630.6,8630.6
2000-02-11,8748.3,8767.9,8601.1,8695.1,8695.1
2000-02-10,8711.2,8794.7,8674.4,8725.7,8725.7
2000-02-09,8912.4,8962.8,8764.7,8767.6,8767.6
2000-02-08,8930.3,9001.2,8888.7,8891.4,8891.4
2000-02-07,8911.6,8996.8,8853.2,8891.9,8891.9
2000-02-04,9018.8,9045.1,8870.2,8913.6,8913.6
2000-02-03,8871.7,9018.4,8848.5,8956.2,8956.2
2000-02-02,8846.3,8850.8,8727.8,8849.6,8849.6
2000-02-01,8709.7,8790,8709.6,8759.6,8759.6
2000-01-31,8713.5,8776.1,8596.6,8596.9,8596.9
2000-01-28,8885.1,8922.9,8755.4,8765.1,8765.1
2000-01-27,8760.3,8883.5,8753.1,8869.6,8869.6
2000-01-26,8745.9,8758.5,8668.8,8682.7,8682.7
2000-01-25,8831.4,8878.8,8658,8671.8,8671.8
2000-01-24,9052.4,9068.6,8887.6,8887.6,8887.6
2000-01-21,8953.5,9107.8,8951.8,9022.5,9022.5
2000-01-20,9192.6,9197.9,9038.5,9041.4,9041.4
2000-01-19,9209.4,9211.5,9135.6,9148.2,9148.2
2000-01-18,9365.2,9380.8,9206.9,9207.1,9207.1
2000-01-17,9396.8,9405.8,9343.9,9360.3,9360.3
2000-01-14,9331.3,9383.5,9316.4,9369,9369
2000-01-13,9291.5,9336.2,9248.8,9272.9,9272.9
2000-01-12,9194.9,9290.4,9159.4,9277,9277
2000-01-11,9277.8,9323.1,9203.1,9252,9252
2000-01-10,9374.9,9406.5,9285.9,9292.7,9292.7
2000-01-07,9150.5,9286.8,9149.7,9286.8,9286.8
2000-01-06,8949.1,9104.6,8946,9078,9078
2000-01-05,8919.1,9059.2,8870.5,8954.2,8954.2
2000-01-04,9332.6,9333.4,9060.7,9062.4,9062.4
1999-12-30,9353.8,9465.9,9353,9439,9439
1999-12-29,9289.5,9363.9,9279.7,9337.5,9337.5
1999-12-28,9273.8,9289.7,9240.8,9285.8,9285.8
1999-12-27,9245.4,9302.9,9226.2,9243.5,9243.5
1999-12-23,9116.5,9231.5,9111.4,9223.4,9223.4
1999-12-22,9132.2,9149,9072,9103.3,9103.3
1999-12-21,9178.1,9218.2,9097.3,9104,9104
1999-12-20,9174.3,9247.1,9166.5,9214.1,9214.1
1999-12-17,9107.4,9178.3,9086.5,9166.2,9166.2
1999-12-16,9058.6,9125.2,9047.5,9123.9,9123.9
1999-12-15,9087.7,9108.2,9034.8,9037.2,9037.2
1999-12-14,9096.4,9172.2,9068.2,9112.5,9112.5
1999-12-13,9131,9143.6,9083.7,9093.2,9093.2
1999-12-10,9158.9,9187.5,9066.7,9101.9,9101.9
1999-12-09,9143,9195.8,9128.4,9155.6,9155.6
1999-12-08,9201.7,9222.4,9121,9147.8,9147.8
1999-12-07,9299.9,9319.2,9217.9,9234.6,9234.6
1999-12-06,9422.2,9425.9,9261.3,9278.4,9278.4
1999-12-03,9335,9422.9,9291.7,9410.5,9410.5
1999-12-02,9378.5,9391.7,9328.8,9333.3,9333.3
1999-12-01,9210.5,9329,9196.1,9324.7,9324.7
1999-11-30,9200.4,9239.2,9148,9226.5,9226.5
1999-11-29,9171.4,9259.8,9156.1,9226.9,9226.9
1999-11-26,9147.7,9189.3,9114.6,9176.8,9176.8
1999-11-25,9054.1,9142.9,9046.5,9120.3,9120.3
1999-11-24,9083.6,9087.3,8985.7,9032.3,9032.3
1999-11-23,9087.6,9124.1,9059,9076.9,9076.9
1999-11-22,9192.2,9227.8,9088.2,9119.6,9119.6
1999-11-19,9270,9280.8,9184,9186.2,9186.2
1999-11-18,9207.3,9248.3,9177.1,9230.1,9230.1
1999-11-17,9292.5,9294.3,9169.4,9224.9,9224.9
1999-11-16,9246.6,9261.2,9207.4,9250.8,9250.8
1999-11-15,9295.8,9316.2,9200.2,9246.7,9246.7
1999-11-11,9178.6,9266.3,9178.6,9253.3,9253.3
1999-11-10,9168.2,9176.5,9089.8,9176,9176
1999-11-09,9202.1,9231,9142.8,9155.8,9155.8
1999-11-08,9133.8,9182.8,9105.2,9163.2,9163.2
1999-11-05,9155.2,9197.1,9096.4,9158.9,9158.9
1999-11-04,9055.4,9144.6,9041.2,9103.8,9103.8
1999-11-03,8938.9,9079.5,8915.9,9058.9,9058.9
1999-11-02,8917.1,8969.7,8885.8,8964.7,8964.7
1999-11-01,8924.9,8933.7,8869.7,8923.8,8923.8
1999-10-29,8816.6,8945,8815.6,8928,8928
1999-10-28,8607.7,8785.8,8566.2,8774.4,8774.4
1999-10-27,8520,8604,8490.1,8570.9,8570.9
1999-10-26,8526.6,8594.7,8504,8591.6,8591.6
1999-10-25,8624.6,8647.7,8496.1,8504.1,8504.1
1999-10-22,8503.3,8594.3,8492.1,8574.7,8574.7
1999-10-21,8591.7,8618.1,8435.6,8457.6,8457.6
1999-10-20,8552.9,8597.9,8524.5,8551.1,8551.1
1999-10-19,8410.9,8570.9,8382.8,8567.7,8567.7
1999-10-18,8437.2,8460.2,8341.1,8369.2,8369.2
1999-10-15,8599.1,8657.5,8434.6,8462.8,8462.8
1999-10-14,8665.3,8720.1,8643.6,8669.3,8669.3
1999-10-13,8687.5,8709.2,8659.9,8668.7,8668.7
1999-10-12,8857,8857,8754.2,8756.8,8756.8
1999-10-11,8865.5,8894,8837,8865.3,8865.3
1999-10-08,8824.9,8857.8,8790.3,8848.5,8848.5
1999-10-07,8815.6,8839.7,8757.6,8809.4,8809.4
1999-10-06,8730.2,8773.2,8661.6,8758.7,8758.7
1999-10-05,8728.1,8770.2,8670.1,8727,8727
1999-10-04,8591.7,8738.7,8546.8,8738,8738
1999-10-01,8663,8666.4,8517.5,8576.8,8576.8
1999-09-30,8588.1,8628.6,8513.1,8612.7,8612.7
1999-09-29,8654.9,8693.7,8485.8,8594.5,8594.5
1999-09-28,8812.4,8816.8,8623.2,8625.1,8625.1
1999-09-27,8720.6,8806.1,8685.2,8804.7,8804.7
1999-09-24,8706,8724.7,8662.7,8685.4,8685.4
1999-09-23,8762.8,8860.5,8756.3,8810.2,8810.2
1999-09-22,8692,8766,8660.1,8750.7,8750.7
1999-09-21,8850.7,8867.1,8736.3,8781.7,8781.7
1999-09-20,8784.9,8858,8777.9,8818.3,8818.3
1999-09-17,8713.8,8764.4,8700.1,8761.3,8761.3
1999-09-16,8745.8,8755.7,8680.5,8709.4,8709.4
1999-09-15,8765.2,8835.6,8695.4,8788.1,8788.1
1999-09-14,8833.5,8853.6,8740.8,8766.5,8766.5
1999-09-13,8961.7,8961.7,8795,8801.7,8801.7
1999-09-10,8983.9,9001,8894,8942.5,8942.5
1999-09-09,8963.7,8989,8907.9,8969.7,8969.7
1999-09-08,8935.9,9006,8871.7,8927.9,8927.9
1999-09-07,8965.2,9032.6,8948.6,8962.2,8962.2
1999-09-06,8930.6,8984,8917.6,8977.7,8977.7
1999-09-03,8759.8,8921.3,8759.8,8899.8,8899.8
1999-09-02,8847.8,8871.9,8715.3,8746.7,8746.7
1999-09-01,8780.6,8846.3,8767.8,8846,8846
1999-08-31,8860.8,8860.8,8739.1,8739.1,8739.1
1999-08-30,8927.1,8970,8888.8,8921.5,8921.5
1999-08-27,8885,8969.4,8856.4,8937.3,8937.3
1999-08-26,8936.7,8950.1,8875,8905.2,8905.2
1999-08-25,8834,8929.3,8806,8906.1,8906.1
1999-08-24,8889.2,8918.8,8826,8858.2,8858.2
1999-08-23,8839.6,8914.3,8787.9,8912.1,8912.1
1999-08-20,8723.7,8797.6,8723.7,8792.3,8792.3
1999-08-19,8724.5,8766.9,8672.3,8716.8,8716.8
1999-08-18,8760.7,8778.6,8666.8,8714.1,8714.1
1999-08-17,8707.1,8785.5,8677.4,8720.5,8720.5
1999-08-16,8661.4,8729.3,8590.7,8714.3,8714.3
1999-08-13,8459.2,8656.8,8431.4,8646.4,8646.4
1999-08-12,8406.5,8550,8401.6,8486.3,8486.3
1999-08-11,8290.7,8339.2,8247.3,8336.6,8336.6
1999-08-10,8384.8,8418.8,8226.5,8250.2,8250.2
1999-08-09,8403.9,8426.8,8350.4,8381.2,8381.2
1999-08-06,8483.7,8489,8316,8367.2,8367.2
1999-08-05,8518.9,8521.7,8394.7,8417.9,8417.9
1999-08-04,8635.8,8670.3,8529.1,8597.5,8597.5
1999-08-03,8574.3,8663.3,8534.6,8624.3,8624.3
1999-08-02,8518.3,8659.3,8402.3,8635.4,8635.4
1999-07-30,8399.2,8587.7,8372,8587.7,8587.7
1999-07-29,8530.7,8552.7,8337.2,8371,8371
1999-07-28,8523.1,8627.2,8482.9,8515.1,8515.1
1999-07-27,8426.6,8528.2,8401.2,8501,8501
1999-07-26,8511,8545.8,8325.6,8391,8391
1999-07-23,8670.6,8679.2,8479.4,8481.4,8481.4
1999-07-22,8769.6,8776,8664,8665.5,8665.5
1999-07-21,8697.9,8755.2,8623.9,8749.2,8749.2
1999-07-20,8859.2,8870.7,8704,8716.6,8716.6
1999-07-19,8848.2,8907.1,8830.4,8858.1,8858.1
1999-07-16,8811.6,8865.5,8797.8,8824.4,8824.4
1999-07-15,8846.4,8925.1,8812.2,8868.4,8868.4
1999-07-14,8843.4,8894.8,8834.5,8845.3,8845.3
1999-07-13,8965.1,8977.4,8799.6,8810.4,8810.4
1999-07-12,8964.4,8985.1,8918.9,8948.5,8948.5
1999-07-09,8963.1,8966.2,8896.1,8922.8,8922.8
1999-07-08,8972.4,9029.6,8896.6,8942.5,8942.5
1999-07-07,8977.3,8982.4,8891.8,8922.4,8922.4
1999-07-06,9053.3,9074.4,8967.1,8981.3,8981.3
1999-07-05,9034.6,9094.2,9017.7,9092.5,9092.5
1999-07-02,8850.2,8986.7,8833.7,8985.3,8985.3
1999-07-01,8746.7,8849.7,8733.2,8842.2,8842.2
1999-06-30,8761.1,8793.6,8593.5,8606.8,8606.8
1999-06-29,8688.9,8748,8674.7,8729.1,8729.1
1999-06-28,8692.7,8713.1,8589.3,8653,8653
1999-06-25,8723.6,8760.9,8670.9,8674.7,8674.7
1999-06-24,8834.8,8884.7,8758.2,8758.2,8758.2
1999-06-23,8911.6,8930.5,8759.6,8814.2,8814.2
1999-06-22,9067.7,9086.3,8927.6,8927.6,8927.6
1999-06-21,9001,9069.8,8987.3,9048.8,9048.8
1999-06-18,8962,9009.9,8902.2,8953.5,8953.5
1999-06-17,8892.3,8928.3,8861.9,8906.2,8906.2
1999-06-16,8780.5,8870,8728.6,8843.9,8843.9
1999-06-15,8738.3,8812.9,8711.4,8783.2,8783.2
1999-06-14,8757.6,8815,8698.7,8745.5,8745.5
1999-06-11,8755.5,8807.1,8714.5,8775.1,8775.1
1999-06-10,8900.9,8952.1,8732.4,8740,8740
1999-06-09,8900,8988.7,8884.5,8944.3,8944.3
1999-06-08,8964.2,9003,8932.2,8932.2,8932.2
1999-06-07,8869.5,8968.2,8832.5,8957.4,8957.4
1999-06-04,8761,8892.8,8717.4,8884.5,8884.5
1999-06-03,8680.4,8805.1,8669.2,8761.8,8761.8
1999-06-02,8558.4,8635.9,8456.9,8635.5,8635.5
1999-06-01,8561.5,8592.1,8463.6,8520.3,8520.3
1999-05-31,8444.5,8579.4,8362.2,8562.2,8562.2
1999-05-28,8358.2,8412.6,8257.1,8408.9,8408.9
1999-05-27,8586.1,8606.4,8323,8362.6,8362.6
1999-05-26,8516.2,8596.6,8494,8539.9,8539.9
1999-05-25,8637.5,8647.5,8459.9,8530.5,8530.5
1999-05-21,8816.9,8830.6,8732.9,8738.2,8738.2
1999-05-20,8748.4,8824.2,8732.6,8804.9,8804.9
1999-05-19,8650,8746,8645.3,8713,8713
1999-05-18,8624.5,8690.7,8597.7,8679.5,8679.5
1999-05-17,8748.2,8757.8,8540.1,8559.4,8559.4
1999-05-14,8903.7,8960.5,8717.9,8757.9,8757.9
1999-05-12,8942.3,8951.2,8853.9,8869.8,8869.8
1999-05-11,8942.6,8966.1,8888.3,8920.3,8920.3
1999-05-10,8993,8997.8,8846.5,8949.2,8949.2
1999-05-07,8968.9,8994.4,8899.9,8936.6,8936.6
1999-05-06,9082.1,9111.4,8949.3,8960.7,8960.7
1999-05-05,9129.6,9151.8,8976.1,9021.3,9021.3
1999-05-04,9283.6,9291.6,9110.7,9110.7,9110.7
1999-05-03,9091.5,9218.7,9019.9,9218.7,9218.7
1999-04-30,9099.6,9131.1,9062.2,9085.3,9085.3
1999-04-29,9077.7,9098.1,8997.6,9047,9047
1999-04-28,9134.7,9191.8,9073.8,9116.8,9116.8
1999-04-27,8994.7,9150.9,8964.3,9137.1,9137.1
1999-04-26,8861.7,9012,8859.9,8960.6,8960.6
1999-04-23,8880.9,8914.3,8757.9,8803.2,8803.2
1999-04-22,8836.8,8926.4,8807.4,8838.1,8838.1
1999-04-21,8804.7,8821.4,8729.1,8770.3,8770.3
1999-04-20,8851.8,8870.7,8728.4,8776.1,8776.1
1999-04-19,8850.5,8949,8839,8922.5,8922.5
1999-04-16,8896.3,8940,8790,8819.1,8819.1
1999-04-15,9066.6,9077.3,8894.1,8904.4,8904.4
1999-04-14,9087.6,9153.4,9051.1,9081.7,9081.7
1999-04-13,9141.6,9148.3,9028,9067,9067
1999-04-12,9041.7,9079.6,8966.7,9050.6,9050.6
1999-04-09,9075.6,9151.7,9061.9,9088.6,9088.6
1999-04-08,8914.4,9040,8905.2,9022.2,9022.2
1999-04-07,8828.5,8931.6,8828.5,8879.3,8879.3
1999-04-06,8836,8876.7,8783.3,8821.8,8821.8
1999-04-01,8734.7,8784.4,8677.4,8774,8774
1999-03-31,8645.7,8793.8,8632,8771.3,8771.3
1999-03-30,8743.3,8767.4,8607.9,8640.8,8640.8
1999-03-29,8607,8717.6,8605,8717.3,8717.3
1999-03-26,8721.6,8746.1,8554.8,8621.2,8621.2
1999-03-25,8602.8,8712.8,8559.8,8712.3,8712.3
1999-03-24,8584.1,8592.1,8501.8,8548.3,8548.3
1999-03-23,8813.9,8832.7,8627.9,8627.9,8627.9
